,id,imdb_id,production_company
0,4.0,tt2328678,Paramount Pictures
1,17393.0,tt2328678,Good Universe
0,7928.0,tt0437856,NBC Studios
1,12467.0,tt0437856,Nomadic Pictures
0,721.0,tt0092978,Zenith Productions
1,93385.0,tt0092978,CFS Avala Film
2,94026.0,tt0092978,Rule
0,1632.0,tt3014866,Lionsgate
1,6363.0,tt3014866,BenderSpink
2,10254.0,tt3014866,Millennium Films
3,40822.0,tt3014866,Fipex Holding
4,48738.0,tt3014866,Campbell Grobman Films
5,91929.0,tt3014866,Criminal Productions
0,491.0,tt1618442,Summit Entertainment
1,2995.0,tt1618442,Atmosphere Entertainment MM
2,7154.0,tt1618442,One Race Films
3,12006.0,tt1618442,Goldmann Pictures
4,24097.0,tt1618442,NeoReel
5,33832.0,tt1618442,Aperture Entertainment
6,72441.0,tt1618442,TIK Films
0,33.0,tt3850590,Universal Pictures
1,923.0,tt3850590,Legendary Pictures
0,429.0,tt1386697,DC Comics
1,444.0,tt1386697,Dune Entertainment
2,507.0,tt1386697,Atlas Entertainment
3,6194.0,tt1386697,Warner Bros.
4,9993.0,tt1386697,DC Entertainment
0,79055.0,tt3416042,Vantis Pictures
1,79056.0,tt3416042,Calanda Pictures
0,1311.0,tt3922754,The Asylum
0,4016.0,tt0093546,Panorama
0,3631.0,tt1734428,Filmax
0,37682.0,tt1305890,El Caiman
1,37683.0,tt1305890,Aquelarre Servicios Cinematograficos
0,3651.0,tt0476527,R.S. Entertainment
1,3652.0,tt0476527,Sahara One Entertainment
0,8962.0,tt3089778,Eyeworks Film & TV Drama
0,31782.0,tt0006517,Thomas H. Ince Corporation
0,4.0,tt2660888,Paramount Pictures
1,11461.0,tt2660888,Bad Robot
2,34530.0,tt2660888,Perfect Storm Entertainment
3,69484.0,tt2660888,Alibaba Pictures Group
4,82819.0,tt2660888,Skydance Media
5,83644.0,tt2660888,Sneaky Shark
6,83645.0,tt2660888,Huahua Media
0,9251.0,tt0075357,International Harmony
0,39985.0,tt0083352,Golden Harvest Productions
0,14294.0,tt2585562,Thirukumaran Entertainment
0,3690.0,tt1301698,ASA Film Pvt Ltd
0,3106.0,tt0080827,Bo Ho Film Company Ltd.
0,9.0,tt1433562,Gaumont
1,3416.0,tt1433562,Sombrero Films
2,21528.0,tt1433562,Studio Mad
0,829.0,tt0897347,Vertigo Entertainment
1,11029.0,tt0897347,QED International
2,52013.0,tt0897347,RightOff Entertainment
3,52014.0,tt0897347,Dark & Stormy Entertainment
4,52015.0,tt0897347,Echo Productions
0,2934.0,tt1230165,Excel Entertainment
0,47.0,tt0207161,Constantin Film
1,94855.0,tt0207161,B & H Entertainment
0,16.0,tt1754000,United King Films
0,35.0,tt0131110,Lions Gate Films
1,3645.0,tt0131110,Barwood Films
2,40243.0,tt0131110,Angry Mob
0,3079.0,tt2427502,Fantefilm
1,3221.0,tt2427502,Sveriges Television (SVT)
2,4606.0,tt2427502,Zweites Deutsches Fernsehen (ZDF)
3,11792.0,tt2427502,Tre Vänner Produktion AB
4,17513.0,tt2427502,Film i Väst
5,17516.0,tt2427502,Nordisk Film
6,50803.0,tt2427502,Hobohm Brothers
7,50804.0,tt2427502,Nordsvensk Filmunderhallning
0,10427.0,tt3532608,Open Road Films
0,7587.0,tt2124787,NGN Productions
1,19776.0,tt2124787,Prospect Park
2,63208.0,tt2124787,Final Girl Productions
0,5106.0,tt2769184,Copperheart Entertainment
1,37408.0,tt2769184,Monkeys & Parrots
0,16.0,tt1675197,United King Films
0,25994.0,tt2215457,Spinning Owls Productions
1,25996.0,tt2215457,224 Entertainment
0,885.0,tt0464059,Téléma Productions
0,5225.0,tt1355235,Johnson Production Group
1,67330.0,tt1355235,ITV Global Entertainment
2,67331.0,tt1355235,Annuit Coeptis
0,7295.0,tt2364897,Relativity Media
0,6438.0,tt0875148,Muse Entertainment Enterprises
1,64312.0,tt0875148,S.V. Murder Mystery Movies Inc.
2,64377.0,tt0875148,Granada Television International
0,7320.0,tt0096282,Telefilm Canada
1,15979.0,tt0096282,Les Productions La Fête Inc.
2,17619.0,tt0096282,Atlas Film
3,20178.0,tt0096282,La Societe Generale du Cinema du Quebec
0,328.0,tt1692227,TLA Releasing
0,76.0,tt0425235,Zentropa Entertainments
0,7699.0,tt2952634,Palomar
1,48689.0,tt2952634,Cinecittà Luce
2,48690.0,tt2952634,PayperMoon Italia
0,21640.0,tt0069094,Produzioni De Laurentiis International Manufacturing Company
0,2953.0,tt2836376,New Wave Entertainment
0,21206.0,tt4703660,New Wave Entertainment Television
0,21206.0,tt3349884,New Wave Entertainment Television
1,21207.0,tt3349884,Type 55 Films
0,9217.0,tt3733678,Pioneer Pictures
1,41032.0,tt3733678,"Shaken, Not Stirred Productions"
2,53583.0,tt3733678,Martin Chase Productions
0,69204.0,tt3547900,Haunted Mirror
0,55968.0,tt2062989,Submarine
0,393.0,tt2841572,MACT Productions
1,2915.0,tt2841572,Alma Films
2,11237.0,tt2841572,ZDF/Arte
3,16581.0,tt2841572,United Channel Movies
4,23406.0,tt2841572,Heimatfilm
5,57834.0,tt2841572,Riva Film
6,69423.0,tt2841572,Konken Studios
0,1950.0,tt0074706,New World Pictures
0,19230.0,tt0251756,Varma Corporation
0,5299.0,tt0477857,Choice Films Inc.
0,5798.0,tt0201470,Shaw Brothers
0,37065.0,tt0098155,Bojon Films Company Ltd.
0,416.0,tt1616543,Python (Monty) Pictures Limited
1,11341.0,tt1616543,Stage 6 Films
2,18579.0,tt1616543,Picture Production Company
0,2602.0,tt1504261,Two Oceans Production
1,5645.0,tt1504261,Talkback Thames
2,6776.0,tt1504261,Teamworx
0,3324.0,tt0913262,British Broadcasting Corporation (BBC)
1,3449.0,tt0913262,WGBH
2,5827.0,tt0913262,Nova
0,364.0,tt0061450,The Rank Organisation
0,3681.0,tt0068161,Gorky Film Studio
0,5798.0,tt0201060,Shaw Brothers
0,5551.0,tt0110577,Long Shong Pictures
1,37065.0,tt0110577,Bojon Films Company Ltd.
0,7270.0,tt1155053,Opus Pictures
1,11420.0,tt1155053,Showbox Entertainment
0,19230.0,tt0296574,Varma Corporation
0,7141.0,tt2199711,Aascar Films
1,11946.0,tt2199711,Raaj Kamal Films International
2,12299.0,tt2199711,PVP Cinema
0,3513.0,tt0488414,Big Screen Entertainment
1,3653.0,tt0488414,Eros International
2,5129.0,tt0488414,Shemaroo
0,3653.0,tt0211934,Eros International
0,82128.0,tt0136352,Filmkraft Productions Pvt. Ltd
0,3708.0,tt0495034,K Sera Sera
1,3748.0,tt0495034,Shree Ashtavinayak Cinevision Ltd
0,3619.0,tt0104770,Win's Movie Productions Ltd.
0,6379.0,tt0080166,Golden Harvest Company Ltd.
0,174.0,tt0297814,Warner Bros. Pictures
1,6377.0,tt0297814,Media Asia Films Ltd.
0,64331.0,tt0319020,Base Industries Group
0,1569.0,tt3495000,Yash Raj Films
0,3839.0,tt0811066,White Feather Films
0,81865.0,tt0151150,United Seven Creations
0,5798.0,tt0084921,Shaw Brothers
0,74153.0,tt0076939,Lai Wah Film Company
0,13433.0,tt0079609,Seasonal Film Corporation
0,88123.0,tt0080971,Graffon Film (H.K.) Co.
0,5798.0,tt0079043,Shaw Brothers
0,5798.0,tt0080905,Shaw Brothers
0,21309.0,tt0086304,Tin Ping Film Company
0,1569.0,tt1833673,Yash Raj Films
0,5542.0,tt1317478,Toei Animation
0,1569.0,tt0441048,Yash Raj Films
0,79171.0,tt0473310,RGV Film Factory
0,4288.0,tt0426265,Madhouse
0,3536.0,tt0246734,Beam Entertainment
0,9325.0,tt3302706,Informant Media
1,49705.0,tt3302706,Informant Films
0,6677.0,tt2193185,Syfy
1,7938.0,tt2193185,Universal Cable Productions
0,33.0,tt2637276,Universal Pictures
1,8789.0,tt2637276,Fuzzy Door Productions
2,13778.0,tt2637276,Bluegrass Films
3,44783.0,tt2637276,Smart Entertainment
4,86655.0,tt2637276,Media Rights Capital (MRC)
0,8501.0,tt1558575,Bayou Pictures
1,8502.0,tt1558575,Diamondback 99
0,6194.0,tt0043953,Warner Bros.
0,31226.0,tt2073679,Forest Brothers
0,21887.0,tt2815072,Kilburn Media
0,3966.0,tt0341555,Doosaboo Film
1,3967.0,tt0341555,FilmZ
0,11317.0,tt1727770,Phoenix Pictures
1,39420.0,tt1727770,Bill and Ben Productions
0,33.0,tt2293640,Universal Pictures
1,6704.0,tt2293640,Illumination Entertainment
0,1388.0,tt2640474,Centro Nacional Autónomo de Cinematografía
1,15511.0,tt2640474,Fundación  Villa del Cine
2,15512.0,tt2640474,JEMD Films
3,15513.0,tt2640474,Rodando Films
4,15514.0,tt2640474,X Rojo Producciones
5,15515.0,tt2640474,Xenon Films
6,15516.0,tt2640474,Épica Producciones
7,52231.0,tt2640474,TRES Cinematografía
0,1950.0,tt0071274,New World Pictures
0,4.0,tt0081439,Paramount Pictures
1,54211.0,tt0081439,David Merrick Productions
0,306.0,tt0052906,Twentieth Century Fox Film Corporation
0,4928.0,tt0047835,Allied Artists Pictures
0,18160.0,tt0050155,Fryman Enterprises
0,56890.0,tt0065032,National General Production Inc.
0,63716.0,tt2144007,Álvaro Agustín
0,21641.0,tt0074087,Coral Producciones Cinematográficas
1,84484.0,tt0074087,Rafael Gil Álvarez
0,3522.0,tt3531852,T-Series
0,4606.0,tt1462050,Zweites Deutsches Fernsehen (ZDF)
1,84329.0,tt1462050,Telemaz (TM)
2,84330.0,tt1462050,Bluverde F.V.T. Produktionsgesellschaft
0,3491.0,tt4024104,Showbox
1,14286.0,tt4024104,Finecut
0,6694.0,tt2463154,Arden Films
1,34588.0,tt2463154,Flying Box Productions
2,34589.0,tt2463154,Getaway Pictures
0,4.0,tt0049593,Paramount Pictures
0,1311.0,tt1730704,The Asylum
1,1371.0,tt1730704,The Global Asylum
0,987.0,tt0297120,USA Films
1,5662.0,tt0297120,Traveler's Rest Films
2,36821.0,tt0297120,USA Cable Network
0,1506.0,tt0089984,Filmation Associates
1,3267.0,tt0089984,Atlantic Entertainment Group
0,6492.0,tt1018790,Weggee Productions
0,7772.0,tt0433349,47 Entertainment
1,7773.0,tt0433349,Cameo FJ Entertainment
2,7774.0,tt0433349,RSH Entertainment
0,989.0,tt0102210,Four Square Productions
1,40174.0,tt0102210,KT Entertainment
0,10348.0,tt0114306,Republic Pictures (II)
1,38195.0,tt0114306,Transnational Entertainment
0,18978.0,tt0486761,Walt Disney Television Animation
0,3333.0,tt0039750,Enterprise Productions
0,7405.0,tt0336325,Dimension Films
0,40417.0,tt0186655,Rigel Independent Entertainment
1,40418.0,tt0186655,Catalyst Entertainment Production
2,40419.0,tt0186655,Durrant Fox Productions Inc.
0,3634.0,tt0954541,Ignition Pictures
1,3635.0,tt0954541,20th Century Fox Home Entertainment
2,3636.0,tt0954541,Twin Continental Films
0,6822.0,tt1586740,Jaffe / Braunstein Enterprise
1,6823.0,tt1586740,Lifetime Network
0,10351.0,tt0167758,IAC Film
1,15276.0,tt0167758,Channel 4 Television Corporation
2,46049.0,tt0167758,Projector Productions
0,7619.0,tt1038072,Dimension Extreme
0,8457.0,tt0382943,Go2sho
1,8458.0,tt0382943,Return to Sleepaway corp.
0,3991.0,tt3307774,"Asylum, The"
1,40745.0,tt3307774,Broken Films
0,420.0,tt1259998,Marvel Studios
0,768.0,tt1204883,Ghost House Pictures
1,11341.0,tt1204883,Stage 6 Films
2,69348.0,tt1204883,B and G Derivatives Holdings
0,955.0,tt2493466,Nikkatsu
1,3659.0,tt2493466,Django Film
2,4641.0,tt2493466,Shochiku Company
0,1803.0,tt0419280,Entertainment Farm
1,3362.0,tt0419280,Geneon Entertainment
2,4710.0,tt0419280,Fellah Pictures
0,4052.0,tt1087517,Sunfilm Entertainment
0,7038.0,tt1094668,Quad Productions
0,60481.0,tt0385890,Film Threat DVD
1,73337.0,tt0385890,Aloha Pictures
0,3971.0,tt0918627,Red Gourmet Productions
0,3997.0,tt0436855,Alberta Film Entertainment
0,10354.0,tt0115714,FM Entertainment International N.V.
0,2.0,tt1979388,Walt Disney Pictures
1,3.0,tt1979388,Pixar Animation Studios
0,2691.0,tt1355683,Infinitum Nihil
1,5056.0,tt1355683,Head Gear Films
2,10246.0,tt1355683,Cross Creek Pictures
3,40106.0,tt1355683,Free State Pictures
4,41624.0,tt1355683,RatPac-Dune Entertainment
5,47169.0,tt1355683,Le Grisbi Productions
6,50481.0,tt1355683,Vendian Entertainment
0,5.0,tt2379713,Columbia Pictures
1,10761.0,tt2379713,Danjaq
2,69434.0,tt2379713,B24
0,568.0,tt0086148,Saito Entertainment
1,9155.0,tt0086148,Tokyo Movie Shinsha (TMS)
2,27927.0,tt0086148,Towa Productions
0,2959.0,tt0849470,Alla Prima Productions
0,1429.0,tt0094786,Italian International Film
1,12725.0,tt0094786,Italfrance Films
2,43711.0,tt0094786,Dean Film
0,9.0,tt0082714,Gaumont
1,1549.0,tt0082714,Opera Film Produzione
0,1496.0,tt0077734,Clesi Cinematografica
1,1657.0,tt0077734,Greenwich Film Productions
2,5104.0,tt0077734,José Frade Producciones Cinematográficas S.A.
3,7961.0,tt0077734,Gaumont International
4,8568.0,tt0077734,Albatros Filmproduktion
5,17085.0,tt0077734,Filmédis
0,1216.0,tt0069235,Dino de Laurentiis Cinematografica
1,70935.0,tt0069235,C.I.C.
2,80646.0,tt0069235,Produzione Cinematografiche Inter.Ma.Co.
0,1379.0,tt0066988,Documento Film
0,1379.0,tt0060405,Documento Film
1,23531.0,tt0060405,Columbia Films
0,1735.0,tt0066824,Documento Films
0,1216.0,tt0057274,Dino de Laurentiis Cinematografica
0,1216.0,tt0054678,Dino de Laurentiis Cinematografica
0,58253.0,tt0054433,Società Generale Cinematografica
1,58254.0,tt0054433,Chamartín Producciones y Distribuciones
2,58255.0,tt0054433,Napoleon Film
0,641.0,tt0046292,Titanus
0,3875.0,tt0903606,Bipolar Films
1,3876.0,tt0903606,Entropy Entertainment
2,3877.0,tt0903606,Morbid Mind Productions
0,3592.0,tt0102813,Warner Bros. Family Entertainment
0,13363.0,tt0081229,Aldan Company
0,1370.0,tt0303929,Castel Film Romania
1,2811.0,tt0303929,Neo Art & Logic
2,7405.0,tt0303929,Dimension Films
0,379.0,tt1046245,Truth and Soul Pictures Inc
1,21840.0,tt1046245,Morningstar Films
2,32311.0,tt1046245,Soular Entertainment
3,32312.0,tt1046245,Four Horsemen Films
4,86023.0,tt1046245,Fat Monster Films
0,4063.0,tt0117342,Trimark Pictures
0,44615.0,tt3742378,Gullane Entretenimento S.A.
1,47462.0,tt3742378,África Filmes
0,8101.0,tt0100265,Omega Entertainment
0,39026.0,tt1884369,Wunderkind Pictures
0,4052.0,tt1554092,Sunfilm Entertainment
0,4009.0,tt0165498,Unified Film Organization (UFO)
0,768.0,tt0900357,Ghost House Pictures
1,769.0,tt0900357,Destination Films
0,4881.0,tt2381962,Rapid Heart Pictures
0,8193.0,tt1671616,Zircocine
1,8194.0,tt1671616,Lagarto Cine
0,2810.0,tt0848592,Longway Films
1,7888.0,tt0848592,ScreenWest
2,94302.0,tt0848592,Pork Chop Productions
0,17928.0,tt1986994,A. C. I. Films
0,22500.0,tt2449810,Highland Film Group
0,21224.0,tt3557440,Levity Entertainment Group
1,30452.0,tt3557440,Bento Box Entertainment
0,1311.0,tt3393070,The Asylum
0,1311.0,tt3499424,The Asylum
0,810.0,tt0380420,Persistent Entertainment
1,1305.0,tt0380420,L.I.F.T. Production
2,2274.0,tt0380420,Element Films
0,39016.0,tt0192618,Alan Sacks Productions
0,33.0,tt0057897,Universal Pictures
0,6194.0,tt0166792,Warner Bros.
1,7635.0,tt0166792,Hanna Barbera Production
0,429.0,tt0800226,DC Comics
1,2785.0,tt0800226,Warner Bros. Animation
0,1311.0,tt4296026,The Asylum
0,4498.0,tt0166788,Arco Film
1,9387.0,tt0166788,Cineriz
0,49589.0,tt0084131,Scena Film
0,4174.0,tt0363828,Threshold Entertainment
1,12314.0,tt0363828,New Line Home Video
0,5276.0,tt3514862,Eagle One Media
0,1311.0,tt3899796,The Asylum
1,6677.0,tt3899796,Syfy
0,33.0,tt3086386,Universal Pictures
0,2786.0,tt4215766,Warner Home Video
0,32.0,tt0151683,Buena Vista
0,17745.0,tt0067799,HIFI Stereo 70 Kg
1,17746.0,tt0067799,Neptunia Film
0,1353.0,tt1097636,Hanna-Barbera Productions
1,2785.0,tt1097636,Warner Bros. Animation
0,1353.0,tt0189071,Hanna-Barbera Productions
1,5173.0,tt0189071,Warner Bros. Home Video
0,1353.0,tt0290057,Hanna-Barbera Productions
1,2785.0,tt0290057,Warner Bros. Animation
0,6194.0,tt0357139,Warner Bros.
0,1353.0,tt0418141,Hanna-Barbera Productions
0,2785.0,tt2235542,Warner Bros. Animation
0,1353.0,tt0191423,Hanna-Barbera Productions
0,5173.0,tt2586070,Warner Bros. Home Video
0,2785.0,tt2162709,Warner Bros. Animation
1,7635.0,tt2162709,Hanna Barbera Production
0,2785.0,tt2948202,Warner Bros. Animation
1,7898.0,tt2948202,Hanna-Barbera
2,10339.0,tt2948202,WWE Studios
0,1353.0,tt0192175,Hanna-Barbera Productions
0,3213.0,tt0245380,Disney Channel
0,2348.0,tt0492878,Nickelodeon Movies
1,12237.0,tt0492878,Schneiders Bakery
0,1375.0,tt0070641,Jupiter Generale Cinematografica
1,1400.0,tt0070641,Labrador Films
2,75286.0,tt0070641,UTI Produzioni Associate
0,1820.0,tt0079463,Corona Cinematografica
1,18623.0,tt0079463,Zodiac Produzioni
0,4.0,tt0061586,Paramount Pictures
1,1379.0,tt0061586,Documento Film
0,87275.0,tt0040100,bruguglio films
0,1679.0,tt0039682,Lux Film
1,68461.0,tt0039682,Ora Film
0,19038.0,tt0083909,Film Communications Inc.
0,1399.0,tt0067256,Fair Film
0,3790.0,tt0199680,Toei Tokyo
0,21200.0,tt0473006,Kid Love Productions
1,21201.0,tt0473006,Music Link Productions
0,76.0,tt0484368,Zentropa Entertainments
0,61.0,tt0030128,"RKO Radio Pictures, Inc."
1,3166.0,tt0030128,Walt Disney Productions
0,2922.0,tt1082588,Levity Productions
0,2789.0,tt0246645,Cable Stuff Productions
0,12657.0,tt1260502,Production I.G.
0,4279.0,tt0810895,IDT Entertainment
0,3166.0,tt0036933,Walt Disney Productions
0,420.0,tt3911200,Marvel Studios
0,2922.0,tt0806102,Levity Productions
0,2922.0,tt1143143,Levity Productions
0,3848.0,tt0815456,Chimichanga Productions
1,21201.0,tt0815456,Music Link Productions
2,21235.0,tt0815456,MacDonald-Murray Productions
0,7480.0,tt1999192,Comedy Central Films
1,35327.0,tt1999192,Codeblack Entertainment
2,40268.0,tt1999192,Hartbeat Productions
0,3675.0,tt0164711,Regner Grasten Film
0,174.0,tt0048449,Warner Bros. Pictures
0,61.0,tt0039711,"RKO Radio Pictures, Inc."
1,3166.0,tt0039711,Walt Disney Productions
0,6125.0,tt1474311,Walt Disney Animation Studios
0,1.0,tt1020990,Lucasfilm
0,8302.0,tt0035422,Fleischer Studios
0,5129.0,tt1345777,Shemaroo
1,69952.0,tt1345777,VB Pictures
0,5571.0,tt1327035,UTV Spotboy Motion Pictures
0,2320.0,tt0466460,UTV Motion Pictures
0,6470.0,tt0024660,Walt Disney Production
1,16685.0,tt0024660,United Artists Pictures
0,2786.0,tt0808508,Warner Home Video
0,2446.0,tt0497365,Makar Productions
1,2447.0,tt0497365,Pictorion Pictures
0,5686.0,tt4319698,Sil-Metropole Organisation
1,20542.0,tt4319698,Sun Entertainment Culture
0,2922.0,tt4209802,Levity Productions
1,53622.0,tt4209802,Red Wire Blue Wire
0,2922.0,tt1295909,Levity Productions
0,3405.0,tt0841150,Mediacorp Raintree Pictures
1,5634.0,tt0841150,Artforce International
2,5636.0,tt0841150,Beijing Jinyinma Movie & TV Culture Co.
3,14714.0,tt0841150,China Film Group Corporation (CFGC)
0,34231.0,tt0420076,4 Kids Entertainment
0,6082.0,tt0100448,Filmirage
0,49871.0,tt1747967,Cassadaga Film Production
1,49872.0,tt1747967,Poiley Wood Entertainment
0,429.0,tt0816671,DC Comics
1,20734.0,tt0816671,Warner Bros. Feature Animation
0,10485.0,tt1296373,Drafthouse Films
0,3166.0,tt0085936,Walt Disney Productions
0,15352.0,tt3234078,Full Moon Features
0,521.0,tt1980162,DreamWorks Animation
0,28433.0,tt0094813,Bulletproof Productions
0,33.0,tt2080374,Universal Pictures
1,258.0,tt2080374,Scott Rudin Productions
2,923.0,tt2080374,Legendary Pictures
3,1557.0,tt2080374,The Mark Gordon Company
4,4220.0,tt2080374,Management 360
5,6708.0,tt2080374,Cloud Eight Films
0,5870.0,tt2884018,Studio Canal
1,7217.0,tt2884018,See-Saw Films
2,8087.0,tt2884018,Creative Scotland
3,9349.0,tt2884018,Film4
4,20664.0,tt2884018,Anton Capital Entertainment (ACE)
5,58085.0,tt2884018,DMC Films
0,7177.0,tt2325611,Item 7
1,15587.0,tt2325611,P.S. Productions
0,13161.0,tt2628316,Tea Shop & Film Company
0,6896.0,tt2197088,EuropaCorp
1,58669.0,tt2197088,Rhamsa Productions
0,2203.0,tt1374990,Onyx Films
1,2927.0,tt1374990,Fidélité Films
2,11199.0,tt1374990,Scope Pictures
3,22770.0,tt1374990,Studio 37
4,31374.0,tt1374990,Luxanimation
0,47347.0,tt1653874,Mazel Productions
0,1742.0,tt0810990,Les Films 13
0,688.0,tt0066327,Rankin/Bass Productions
0,10221.0,tt3102360,Walden Media
1,19814.0,tt3102360,Zucker Productions
2,60954.0,tt3102360,Triple D Productions
0,61.0,tt0030448,"RKO Radio Pictures, Inc."
1,3166.0,tt0030448,Walt Disney Productions
0,12.0,tt1524930,New Line Cinema
1,6363.0,tt1524930,BenderSpink
2,53060.0,tt1524930,David Dobkin Productions
0,7819.0,tt2544120,Lotte Entertainment
0,3172.0,tt2428170,Blumhouse Productions
0,745.0,tt0051471,Les Films de la Pléiade
1,70597.0,tt0051471,Péchiney
0,745.0,tt0208683,Les Films de la Pléiade
0,511.0,tt0041423,Ultramar Films
0,69329.0,tt0167319,PWSTiF
0,69328.0,tt0167464,Lodz Film School
0,33.0,tt3257582,Universal Pictures
1,5897.0,tt3257582,Toho
2,8411.0,tt3257582,Metro-Goldwyn-Mayer (MGM)
3,12654.0,tt3257582,The Pokémon Company
4,13694.0,tt3257582,OLM
5,50411.0,tt3257582,Yasahi-Mation Productions
0,33.0,tt1468843,Universal Pictures
1,5897.0,tt1468843,Toho
2,6687.0,tt1468843,Viz Media
3,7606.0,tt1468843,Universal Pictures (UK)
0,4570.0,tt0875609,4Kids Entertainment
0,7571.0,tt3106120,LionsGate
1,10339.0,tt3106120,WWE Studios
0,42613.0,tt2905674,Little Dragon Productions
0,45229.0,tt3261302,Extinct Production
0,41046.0,tt2924442,Preferred Film & TV
0,18643.0,tt3727824,La Luna Entertainment
0,11081.0,tt2334733,A Company Filmproduktionsgesellschaft
1,47756.0,tt2334733,Aleph Motion Pictures
2,47757.0,tt2334733,Aden Film
0,17526.0,tt3816614,F.G. Film Productions
1,62091.0,tt3816614,Thatcher Productions
0,1311.0,tt4145324,The Asylum
0,23607.0,tt2937254,Raindance Entertainment
1,52393.0,tt2937254,Ralph Smyth Entertainment
2,52394.0,tt2937254,Red Productions
0,54299.0,tt3130734,Optimism Entertainment
1,54300.0,tt3130734,Station 8 Films
0,163.0,tt2967008,Revolution Films
1,288.0,tt2967008,BBC Films
2,10102.0,tt2967008,Cattleya
3,34381.0,tt2967008,Vedette Finance
4,48197.0,tt2967008,Multitrade
5,53326.0,tt2967008,Ypsilon Films
0,9015.0,tt2893490,Worldview Entertainment
0,43650.0,tt2048824,Motion Picture Pro Studios
1,43651.0,tt2048824,Skoche Films
0,14576.0,tt2547172,Ascot Elite Home Entertainment
0,39281.0,tt2828884,EchoLight Studios
1,39282.0,tt2828884,Gundersen Entertainment
0,22348.0,tt4442130,Patriot Pictures
0,13.0,tt2758904,Universal Studios
0,27653.0,tt2950236,Shooting Films
0,4606.0,tt3336368,Zweites Deutsches Fernsehen (ZDF)
1,7584.0,tt3336368,Screen Australia
2,10951.0,tt3336368,Screen NSW
3,20187.0,tt3336368,Flying Bark Productions
4,50448.0,tt3336368,Fish Blowing Bubbles
5,68110.0,tt3336368,Pixomondo Munich
6,68111.0,tt3336368,Buzz Studios
7,68112.0,tt3336368,Studio 100 Media
8,68113.0,tt3336368,M.A.R.K.13(TM)
0,27848.0,tt3033080,Pinnacle Media
1,27849.0,tt3033080,Hollywood Vision
2,53599.0,tt3033080,Dark Art Films
0,26484.0,tt3564200,Elevative Entertainment
0,50892.0,tt2784134,Mr.Monster
0,72662.0,tt2673388,Big Eye
1,72663.0,tt2673388,Flynn Entertainment
0,12387.0,tt0267817,Tohokushinsha Film
0,738.0,tt3717016,Myriad Pictures
1,4253.0,tt3717016,Don Carmody Productions
2,12567.0,tt3717016,TVA Films
3,45909.0,tt3717016,Pacific Northwest Pictures
4,95983.0,tt3717016,Martinelli Films
0,4903.0,tt3374816,Nero Films
0,24156.0,tt3094236,American Film Productions
0,21789.0,tt3084028,Tarnol Group Pictures
0,3495.0,tt3503840,Steamroller Productions
1,52715.0,tt3503840,Actionhouse
0,20613.0,tt1641841,SC Films International
1,23423.0,tt1641841,Baumgarten Management and Productions (BMP)
2,52254.0,tt1641841,Thorbak
3,52255.0,tt1641841,SC International Pictures
4,52256.0,tt1641841,Thor Pictures
0,10285.0,tt2290739,LD Entertainment
0,4014.0,tt3382842,Halcyon International Pictures
1,22463.0,tt3382842,Still Night Monster Movies
2,22974.0,tt3382842,Automatic Media
0,49739.0,tt1684548,P13 Entertainment
1,73131.0,tt1684548,Kinetic Filmworks
0,6427.0,tt1322393,Pure Flix Entertainment
0,15224.0,tt2191612,Film Tank
1,23809.0,tt2191612,Contravia Films
2,89301.0,tt2191612,Punto Guion Punto Producciones
0,6246.0,tt1213917,Medusa Film
0,20472.0,tt0386095,Millennium Storm
0,9.0,tt0444519,Gaumont
1,2490.0,tt0444519,LGM Productions
0,10967.0,tt3398066,Home Theater Films
0,54657.0,tt1887746,42 Productions
0,84521.0,tt3248600,JAM Films
0,50810.0,tt4030442,MPI Pictures
0,13816.0,tt1629242,Hyde Park Entertainment
1,15462.0,tt1629242,Troika Pictures
2,15465.0,tt1629242,Amasia Entertainment
3,45358.0,tt1629242,Merced Media Partners
4,50147.0,tt1629242,Roberi Media
0,50110.0,tt3266948,Jaguar Entertainment
0,5124.0,tt2123884,New Artists Alliance
1,11049.0,tt2123884,Caliber Media Company
0,17404.0,tt2122424,SenoReality Pictures
1,38160.0,tt2122424,Ministry Machine Productions
0,49430.0,tt2267454,Charmed Apocalypse Pictures
0,2446.0,tt3148348,Makar Productions
1,18078.0,tt3148348,Fantastic Films
2,47348.0,tt3148348,Greenhouse Media Investment
0,7281.0,tt2145829,British Film Institute (BFI)
1,11667.0,tt2145829,Northern Ireland Screen
2,19404.0,tt2145829,Pinewood Studios
3,41115.0,tt2145829,British Film Company
4,60622.0,tt2145829,Tempo Productions Limited
5,60623.0,tt2145829,Umbra Telegraph Pictures
0,48861.0,tt4257950,Air Bud Entertainment
0,65815.0,tt2290113,Metakwon Filmworks
0,20807.0,tt3525346,Sense and Sensibility Ventures
1,23909.0,tt3525346,Silver Nitrate
0,47561.0,tt2963344,Dolger Films
1,47562.0,tt2963344,C Joy Productions
0,1585.0,tt0074853,Norman Rosemont Productions
0,2230.0,tt0089010,MGM Television
1,89903.0,tt0089010,Urich Productions
2,89904.0,tt0089010,Stormy Weathers Production
0,14137.0,tt0087480,Moonlight Productions
0,537.0,tt0071717,Universal TV
0,5346.0,tt0455135,Applause Pictures
0,5754.0,tt0496325,Rat Pack Filmproduktion
0,7930.0,tt2517558,Olga Film GmbH
0,3400.0,tt0366919,Chanticleer Films
